date,open,high,low,close,volume,return,sma_5,sma_10,sma_20,sma_50,rsi_14,macd,macd_signal,bb_mid,bb_upper,bb_lower,atr_14,vwap,rel_strength_qqq,regime,vol_spike,extreme_return,trend_up,trend_down,in_play_150,in_play_120,in_play_200
2005-07-20,122.59,123.73,122.3,123.44,69608800,0.003414079011542892,122.91199999999999,122.24600000000001,121.03400000000002,120.13140000000001,72.42236024844729,0.8822404752999091,0.662829595841292,121.03400000000002,124.07237491189997,117.99562508810007,1.068571428571428,118.49985617276664,3.128231120121642,bull,0,0,1,0,0,1,0
2005-07-21,123.55,123.61,122.47,122.72,100793200,-0.005832793259883284,122.874,122.523,121.0915,120.25380000000001,71.79802955665026,0.8661795351781336,0.7034995837086604,121.0915,124.21492103267688,117.96807896732311,1.0521428571428575,118.59847650501557,3.109196858373448,bull,0,0,0,0,1,1,0
2005-07-22,122.88,123.56,122.63,123.54,55934700,0.006681877444589368,123.01399999999998,122.745,121.2755,120.37980000000002,73.34109429569273,0.9091382910921055,0.7446273251853495,121.2755,124.52450940368955,118.02649059631044,1.0742857142857158,118.66174015116984,3.1339421613394216,bull,0,0,1,0,0,0,0
2005-07-25,123.41,123.95,122.85,123.19,57598900,-0.0028330904970050863,123.18199999999999,122.87,121.48599999999999,120.5246,66.91729323308272,0.9045146577928733,0.7766047917068544,121.48599999999999,124.65330268774386,118.31869731225612,1.04857142857143,118.72066107133995,3.137000254647313,bull,0,0,1,0,0,0,0
2005-07-26,123.23,123.53,122.37,123.34,42852600,0.0012176313012419726,123.24600000000001,122.978,121.69550000000001,120.677,77.10674157303363,0.902550105688988,0.8017938545032811,121.69550000000001,124.76500004500993,118.62599995499009,1.0428571428571434,118.76495018560196,3.1288685946220194,bull,0,0,1,0,0,0,0
2005-07-27,123.5,123.89,123.05,123.79,45263500,0.0036484514350576536,123.316,123.114,121.87750000000001,120.8168,77.0422535211267,0.9266228912977539,0.8267596618621758,121.87750000000001,124.99247486684128,118.76252513315875,0.9821428571428582,118.81532952177346,3.116565961732125,bull,0,0,1,0,0,0,0
2005-07-28,123.99,124.64,123.64,124.57,48448900,0.006300993618224338,123.686,123.28,122.11449999999999,120.9566,74.96159754224263,0.9971457530562162,0.8608368801009839,122.11449999999999,125.29415555896931,118.93484444103068,0.9392857142857157,118.87642831753536,3.1212728639438736,bull,0,0,1,0,0,0,0
2005-07-29,124.41,124.63,123.5,123.74,62448200,-0.00666292044633543,123.726,123.37,122.3425,121.0556,63.39285714285709,0.9748243968492432,0.8836343834506358,122.3425,125.2809842136184,119.4040157863816,0.9635714285714302,118.94208825265503,3.1267214150347438,bull,0,0,1,0,0,0,0
2005-08-01,123.83,124.04,123.45,123.65,42941100,-0.0007273315015353665,123.81800000000001,123.5,122.54850000000002,121.14280000000001,60.70878274268106,0.9390475576916515,0.8947170182988391,122.54850000000002,125.2225647159827,119.87443528401734,0.9350000000000023,118.98539081856158,3.118537200504414,bull,0,0,0,0,0,0,0
2005-08-02,123.87,124.6,123.74,124.39,46243800,0.005984634047715209,124.02799999999999,123.63700000000001,122.7435,121.2482,63.88101983002831,0.9593472129648575,0.9076430572320429,122.7435,125.35354758980618,120.13345241019381,0.9650000000000014,119.03839978417159,3.1035429141716566,bull,0,0,1,0,0,0,0
2005-08-03,124.25,124.74,124.12,124.72,37199000,0.0026529463783262486,124.21400000000001,123.76500000000001,123.00549999999998,121.347,63.09696092619395,0.9906435558374227,0.9242431569531189,123.00549999999998,125.26460531894946,120.7463946810505,0.9371428571428585,119.08287524251348,3.1133300049925112,bull,0,0,1,0,0,0,0
2005-08-04,124.23,124.31,123.57,123.72,51044800,-0.008017960230917276,124.04400000000001,123.86500000000001,123.194,121.4314,55.61224489795916,0.9241020175656445,0.9242149290756241,123.194,124.9535262520291,121.4344737479709,0.970714285714287,119.13215614256484,3.1184936858820858,bull,0,0,0,1,0,0,0
2005-08-05,123.45,123.98,122.67,122.88,53712900,-0.006789524733268659,123.872,123.799,123.272,121.5008,53.235653235653245,0.7944287096026699,0.8982576851810332,123.272,124.80553530325078,121.73846469674923,1.007857142857144,119.17360463029544,3.1124620060790273,bull,0,0,0,1,0,0,0
2005-08-08,123.17,123.41,122.38,122.65,48241900,-0.0018717447916666297,123.672,123.745,123.30749999999998,121.55279999999999,47.612903225806505,0.6654319160749651,0.8516925313598196,123.30749999999998,124.74080130523193,121.87419869476803,1.0271428571428578,119.20779546288888,3.1296249043123248,bull,0,0,0,1,0,0,0
2005-08-09,123.06,123.59,122.87,123.39,47524300,0.006033428454953027,123.47200000000001,123.75,123.364,121.6156,49.69021065675342,0.6158141215324662,0.804516849394349,123.364,124.70986149283476,122.01813850716525,0.9921428571428572,119.24792734711129,3.127756653992395,bull,0,0,0,1,0,0,0
2005-08-10,123.82,124.5,122.82,123.33,73118700,-0.0004862630683200031,123.194,123.704,123.40900000000002,121.6926,54.116059379217276,0.5651356315458003,0.7566406058246393,123.40900000000002,124.68155896358095,122.13644103641909,1.0307142857142861,119.30731727458918,3.153413449245717,bull,0,0,0,0,0,1,0
2005-08-11,123.27,124.03,123.01,123.82,58888000,0.003973080353522951,123.21399999999998,123.62899999999999,123.45449999999998,121.759,51.977401129943416,0.5580782888890496,0.7169281424375215,123.45449999999998,124.71697001006616,122.1920299899338,1.037142857142857,119.35958167824123,3.1400892675999184,bull,0,0,1,0,0,0,0
2005-08-12,123.57,123.69,122.75,123.06,54814600,-0.006137942174123667,123.25,123.56099999999999,123.46550000000002,121.805,49.13217623497999,0.48556238465496904,0.670654990881011,123.46550000000002,124.70911908197542,122.22188091802462,1.0349999999999986,119.39904872157565,3.1384850803366486,bull,0,0,0,1,0,0,0
2005-08-15,123.22,123.87,122.83,123.82,36229300,0.006175849179262061,123.484,123.578,123.53899999999999,121.8784,52.96296296296292,0.4838412359284945,0.6332922398905076,123.53899999999999,124.67404741380246,122.40395258619752,1.0264285714285708,119.42999528656415,3.1389748009937635,bull,0,0,1,0,0,0,0
2005-08-16,123.44,123.52,122.09,122.21,72272600,-0.01300274592149897,123.248,123.35999999999999,123.49849999999999,121.9218,41.468682505399435,0.34854584890999263,0.5763429616944046,123.49849999999999,124.76205013646832,122.23494986353167,1.0899999999999983,119.46828070913512,3.1489306879670185,bull,0,0,0,1,0,1,0
2005-08-17,122.19,122.87,122.03,122.2,62513800,-8.182636445452918e-05,123.022,123.10799999999999,123.4365,121.9632,36.042402826855074,0.237775436301078,0.5086294566157393,123.4365,124.827406936234,122.04559306376599,1.0785714285714272,119.5004382916187,3.1301229508196724,bull,0,0,0,1,0,0,0
2005-08-18,122.05,122.56,121.84,122.19,53546300,-8.183306055653539e-05,122.696,122.955,123.41,122.00880000000001,39.89569752281611,0.1474820881168739,0.43639998291596627,123.41,124.87652471402387,121.94347528597612,1.049285714285713,119.5272871133127,3.145740545271992,bull,0,0,0,1,0,0,0
2005-08-19,122.63,122.82,122.2,122.47,39955800,0.002291513217120844,122.578,122.91400000000002,123.35650000000001,122.0486,42.493638676844704,0.09739491118490662,0.3685989685697543,123.35650000000001,124.88001774383832,121.8329822561617,1.0521428571428555,119.54904511124658,3.1548171045852653,bull,0,0,0,1,0,0,0
2005-08-22,122.58,123.23,121.88,122.47,69950100,0.0,122.30799999999999,122.896,123.3205,122.094,36.51685393258419,0.05704290747826235,0.30628775635145594,123.3205,124.89379657257106,121.74720342742893,1.0807142857142853,119.58637174465605,3.1531925849639544,bull,0,0,0,0,0,1,0
2005-08-23,122.5,122.61,121.15,122.24,56763000,-0.0018780109414551216,122.314,122.78099999999999,123.2655,122.12719999999999,32.33618233618223,0.00643044978812668,0.2463162950387901,123.2655,124.91117023620058,121.61982976379943,1.1407142857142856,119.6136069524139,3.1562096565969533,bull,0,0,0,1,0,0,0
2005-08-24,121.94,122.73,121.09,121.15,79139600,-0.00891688481675379,122.104,122.56299999999999,123.1335,122.13300000000001,31.926863572433135,-0.12024803358492875,0.17300342931404633,123.1335,125.00943373241746,121.25756626758253,1.1757142857142853,119.63528154962897,3.146753246753247,volatile,0,0,0,1,0,1,0
2005-08-25,121.35,121.67,121.21,121.59,35647400,0.0036318613289310075,121.98400000000001,122.34,122.9845,122.14300000000001,40.38748137108792,-0.18302749453435752,0.10179724454436556,122.9845,124.85339750782043,121.11560249217956,1.1192857142857133,119.64762441300633,3.150979579143775,volatile,0,0,0,1,0,0,0
2005-08-26,121.48,121.49,120.68,120.76,61962500,-0.0068262192614524375,121.64200000000001,122.11000000000001,122.8355,122.13019999999999,37.07250341997256,-0.2963387246852136,0.022170050698449732,122.8355,124.914178476948,120.756821523052,1.1107142857142844,119.65970098036733,3.1398958004933717,volatile,0,0,0,1,0,0,0
2005-08-29,120.476,121.78,120.38,121.69,56204000,0.007701225571381087,121.48600000000002,121.897,122.7375,122.13680000000001,38.666666666666586,-0.30755021583264863,-0.04377400260776994,122.7375,124.83917727504048,120.63582272495951,1.143571428571428,119.67949958212641,3.139576883384933,volatile,0,0,0,0,0,0,0
2005-08-30,121.25,121.3,120.39,121.05,74325000,-0.005259265346371889,121.248,121.78099999999999,122.5705,122.12980000000002,35.891089108910805,-0.36388343293296543,-0.10779588867280904,122.5705,124.64997842650898,120.49102157349101,1.11642857142857,119.69694802545862,3.1343863283272917,volatile,0,0,0,1,0,1,0
2005-08-31,121.19,122.66,120.74,122.58,103020300,0.01263940520446094,121.53400000000002,121.819,122.4635,122.152,43.20175438596491,-0.28182104253654927,-0.14260091944555708,122.4635,124.2810087055465,120.6459912944535,1.1807142857142847,119.7469423629336,3.1446895844022578,bull,0,0,1,0,1,1,0
2005-09-01,122.51,123.15,121.93,122.49,74583200,-0.0007342143906020615,121.71399999999998,121.849,122.402,122.17040000000001,46.62721893491119,-0.2214949982939345,-0.15837973521523258,122.402,124.12106461713782,120.68293538286218,1.1914285714285708,119.78095209675863,3.147225077081192,bull,0,0,1,0,0,1,0
2005-09-02,122.85,122.88,122.04,122.27,47658500,-0.0017960649848967059,122.016,121.829,122.3715,122.21859999999998,40.202275600505686,-0.18925670154207808,-0.16455512848060166,122.3715,124.07644358604013,120.66655641395987,1.1771428571428555,119.80051682088984,3.153727108589115,bull,0,0,1,0,0,0,0
2005-09-06,122.66,123.8,122.65,123.7,57258600,0.011695428150813925,122.418,121.952,122.424,122.31300000000002,59.63777490297549,-0.04776793113487088,-0.1411976890114555,122.424,124.22690292233634,120.62109707766368,1.162857142857142,119.83699774167854,3.1443823080833755,bull,0,0,1,0,0,0,0
2005-09-07,123.63,124.13,123.46,123.91,41772100,0.0016976556184316038,122.99000000000001,122.119,122.45,122.4082,60.78184110970994,0.0803815947526374,-0.09688183225863692,122.45,124.32511122477138,120.57488877522863,1.1507142857142847,119.86460765053043,3.1442056383059707,bull,0,0,1,0,0,0,0
2005-09-08,123.66,124.0,123.31,123.5,39074300,-0.00330885319990315,123.174,122.354,122.4585,122.4752,57.86314525810327,0.1471610626730211,-0.048073253272305314,122.4585,124.35185986514657,120.56514013485344,1.1485714285714275,119.88751428879061,3.134517766497462,bull,0,0,1,0,0,0,0
2005-09-09,123.83,124.74,123.8,124.6,44113400,0.00890688259109318,123.596,122.655,122.49750000000002,122.5706,61.63934426229509,0.2855533972240494,0.018652076826965625,122.49750000000002,124.53554731105679,120.45945268894324,1.192142857142856,119.92080024059344,3.1449557030717585,bull,0,0,1,0,0,0,0
2005-09-12,124.45,124.67,124.27,124.35,33029700,-0.0020064205457464013,124.01199999999999,123.01399999999998,122.56199999999998,122.67399999999999,60.0,0.37078325025150605,0.08907831151187372,122.56199999999998,124.75105987992453,120.37294012007544,1.124285714285713,119.94410150661786,3.1298766675056635,bull,0,0,1,0,0,0,0
2005-09-13,124.11,124.42,123.52,123.66,58479400,-0.00554885404101324,124.00399999999999,123.21100000000001,122.554,122.75659999999999,57.200811359026396,0.3782905909396703,0.14692076739743304,122.554,124.72479563391191,120.3832043660881,1.0842857142857139,119.97839327831547,3.120363361090083,bull,0,0,0,0,0,0,0
2005-09-14,123.75,123.92,123.02,123.21,55196700,-0.00363901018922852,123.86399999999999,123.42699999999998,122.604,122.811,61.17136659436004,0.34396397078437246,0.18632940807482093,122.604,124.78746320760114,120.42053679239886,1.0314285714285714,120.0062986818581,3.144716692189893,bull,0,0,0,1,0,0,0
2005-09-15,123.51,123.65,122.9,123.15,73656500,-0.0004869734599463049,123.79400000000001,123.484,122.65149999999998,122.8844,58.82352941176474,0.3083637530469332,0.2107362770692434,122.65149999999998,124.83928691351507,120.4637130864849,1.047857142857143,120.04211106802599,3.1447906026557715,bull,0,0,0,1,0,1,0
2005-09-16,123.205,123.74,122.87,123.5,75436000,0.002842062525375555,123.574,123.585,122.71700000000001,122.95540000000001,66.38755980861247,0.30487795563955444,0.22956461278330562,122.71700000000001,124.92495785619596,120.50904214380407,1.0449999999999997,120.08198903477606,3.134517766497462,bull,0,0,0,1,0,1,0
2005-09-19,123.47,123.55,122.64,123.09,53376100,-0.0033198380566801244,123.322,123.66699999999999,122.748,122.9908,58.928571428571495,0.26596597242135545,0.2368448847109156,122.748,124.95876409748698,120.53723590251303,1.0099999999999991,120.10633573490193,3.14888718342287,bull,0,0,0,1,0,0,0
2005-09-20,123.21,123.61,121.87,122.05,85005000,-0.008449102282882537,123.0,123.502,122.727,122.993,56.06796116504856,0.14948546166725407,0.2193730001021833,122.727,124.95678025823186,120.49721974176815,1.0414285714285703,120.13107103722352,3.1351143077318264,volatile,0,0,0,1,0,1,0
2005-09-21,121.79,121.87,120.78,120.91,94516500,-0.009340434248258922,122.54,123.202,122.6605,122.96599999999998,39.36305732484073,-0.034417906720364044,0.16861481873767387,122.6605,125.02659805375866,120.29440194624134,0.9949999999999984,120.14193916540539,3.1405194805194805,volatile,0,0,0,1,1,1,0
2005-09-22,120.95,121.66,120.44,121.34,84605100,0.0035563642378628746,122.178,122.98600000000002,122.66999999999999,122.9442,42.97924297924302,-0.1438075211924712,0.10613035075164484,122.66999999999999,125.01196498692882,120.32803501307116,0.9949999999999984,120.15671779434896,3.140269151138716,volatile,0,0,0,1,0,1,0
2005-09-23,121.24,121.89,120.9,121.44,59369900,0.0008241305422778122,121.766,122.66999999999999,122.6625,122.91480000000001,44.85749690210657,-0.21989559496756783,0.04092516160780232,122.6625,125.01993727940243,120.30506272059756,1.0057142857142847,120.16773075474583,3.133935483870968,volatile,0,0,0,1,0,0,0
2005-09-26,122.0,122.24,121.08,121.58,70426300,0.0011528326745717798,121.46399999999998,122.393,122.70349999999999,122.88960000000002,34.36578171091436,-0.2658347343074041,-0.020426817575238967,122.70349999999999,124.94740894833582,120.45959105166416,0.9792857142857129,120.1819628607202,3.1367389060887514,volatile,0,0,0,0,0,0,0
2005-09-27,121.52,121.99,121.02,121.55,66156600,-0.00024675111037997244,121.364,122.18199999999999,122.69649999999999,122.87359999999998,32.12121212121207,-0.3011906442254144,-0.07657958290527406,122.69649999999999,124.95455016027462,120.43844983972535,1.0007142857142841,120.19479195343698,3.143263511766227,volatile,0,0,0,0,0,0,0
2005-09-28,121.91,122.12,121.2,121.67,58709400,0.0009872480460715316,121.516,122.02800000000002,122.7275,122.8466,35.499207606973044,-0.3158861218623201,-0.12444089069668327,122.7275,124.90599658444111,120.5490034155589,1.0171428571428558,120.20696744518693,3.1455532574974145,volatile,0,0,0,0,0,0,0
2005-09-29,121.55,122.86,121.08,122.66,66646800,0.008136763376345835,121.78,121.979,122.73150000000001,122.831,34.35483870967742,-0.24482547189849413,-0.14851780693704544,122.73150000000001,124.90914986794687,120.55385013205316,1.0557142857142847,120.22973718873696,3.129081632653061,volatile,0,0,1,0,0,0,0
2005-09-30,122.62,123.04,122.45,123.04,47827600,0.0030979944562206096,122.1,121.93299999999999,122.75899999999999,122.8374,39.65244865718808,-0.1560477493126058,-0.15002379541215752,122.75899999999999,124.93769975709813,120.58030024290184,1.0692857142857133,120.24833311046785,3.1180942726811964,bull,0,0,1,0,0,0,0
2005-10-03,122.96,123.34,122.45,122.6,51017300,-0.0035760728218466875,122.304,121.88400000000001,122.7755,122.81859999999999,41.28289473684211,-0.11981394672466195,-0.14398182567465842,122.7755,124.94357918868789,120.6074208113121,1.0685714285714272,120.26481590253312,3.099089989888776,volatile,0,0,1,0,0,0,0
2005-10-04,122.79,123.03,121.16,121.22,60784700,-0.011256117455138659,122.23800000000001,121.801,122.65150000000001,122.7792,35.805991440798906,-0.20014570883695626,-0.15521460230711798,122.65150000000001,124.87978964383957,120.42321035616045,1.1378571428571413,120.27272646178723,3.0844783715012722,volatile,0,0,0,1,0,0,0
2005-10-05,121.29,121.31,119.57,119.63,106066000,-0.013116647417917848,121.83,121.673,122.4375,122.705,29.391100702576097,-0.3876404431547087,-0.20169977047663612,122.4375,124.95960334109417,119.91539665890583,1.2085714285714277,120.26357064559753,3.0864293085655317,volatile,0,0,0,1,1,1,0
2005-10-06,119.63,120.26,118.17,119.2,141217400,-0.0035944161163586896,121.13799999999999,121.45899999999999,122.2225,122.61319999999999,25.058004640371294,-0.564422466416147,-0.27424430966453833,122.2225,125.07474842056787,119.37025157943212,1.2957142857142858,120.24377409970471,3.116339869281046,volatile,0,0,0,1,1,1,1
2005-10-07,119.7,120.05,119.13,119.61,75664400,0.0034395973154361936,120.452,121.276,121.973,122.514,29.814385150812086,-0.6637881830293395,-0.3521530843374986,121.973,124.822576884566,119.123423115434,1.296428571428572,120.23751587465101,3.1197183098591545,volatile,0,0,0,1,0,0,0
2005-10-10,119.68,119.71,118.3,118.6,52680400,-0.0084441100242455,119.652,120.978,121.6855,122.41120000000001,29.918509895227032,-0.8146440785749576,-0.4446512831849904,121.6855,124.68178875707761,118.6892112429224,1.2728571428571434,120.22633478544716,3.1104117492787826,volatile,0,0,0,1,0,0,0
2005-10-11,118.99,119.39,118.32,118.43,75645600,-0.0014333895446879685,119.09400000000001,120.66599999999998,121.424,122.30680000000001,33.727034120734984,-0.9371135798876082,-0.543143742525514,121.424,124.6020921122089,118.24590788779112,1.25857142857143,120.20889331467687,3.1215076436478655,volatile,0,0,0,1,0,0,0
2005-10-12,118.39,119.13,117.41,117.5,100525800,-0.007852740015198867,118.66799999999998,120.24899999999998,121.1385,122.16900000000001,26.35467980295566,-1.0965741455327134,-0.6538298231269539,121.1385,124.64950690310974,117.62749309689025,1.2942857142857156,120.17438579475656,3.1344199322431776,volatile,0,0,0,1,0,1,0
2005-10-13,117.5,118.08,116.88,117.43,99076100,-0.0005957446808509959,118.314,119.726,120.8525,122.0232,25.21631644004951,-1.2145951112599676,-0.7659828807535567,120.8525,124.59767162841915,117.10732837158086,1.3092857142857162,120.14035753068347,3.1082583377448385,volatile,0,0,0,1,0,1,0
2005-10-14,118.12,118.81,117.56,118.67,88659200,0.010559482244741458,118.126,119.28900000000002,120.61099999999999,121.92219999999999,34.16757344940153,-1.194302761202863,-0.851646856843418,120.61099999999999,124.259001038781,116.96299896121899,1.3250000000000017,120.12422211045325,3.1179716237519703,volatile,0,0,0,0,0,0,0
2005-10-17,118.77,119.27,118.45,119.11,68972800,0.0037077610179490073,118.228,118.93999999999998,120.41199999999999,121.8468,37.29166666666668,-1.129694193366646,-0.9072563241480637,120.41199999999999,123.9222292622682,116.90177073773178,1.3142857142857156,120.11563686797246,3.1196961760083814,volatile,0,0,1,0,0,0,0
2005-10-18,118.96,118.96,117.8,117.82,75020400,-0.010830324909747335,118.106,118.6,120.2005,121.7502,32.12627669452176,-1.169106920066298,-0.9596264433317105,120.2005,123.80368265747904,116.59731734252097,1.3421428571428586,120.09469362549781,3.1078871010287523,volatile,0,0,0,1,0,0,0
2005-10-19,117.56,119.8,117.12,119.78,116577100,0.016635545747750946,118.56199999999998,118.61500000000001,120.14399999999998,121.678,37.734241908006844,-1.0303094048587127,-0.973763035637111,120.14399999999998,123.73575898851503,116.55224101148492,1.4064285714285722,120.0902946764989,3.0974915955521074,volatile,0,0,1,0,0,1,0
2005-10-20,119.49,119.81,117.3,117.67,132117600,-0.017615628652529636,118.60999999999999,118.46199999999999,119.9605,121.56479999999999,30.06681514476614,-1.0781425834868514,-0.9946389452070591,119.9605,123.6681108068049,116.25288919319509,1.5435714285714295,120.05255045127141,3.0718425311961575,volatile,0,0,0,1,1,1,0
2005-10-21,118.2,118.78,117.51,118.13,96580800,0.003909237698648704,118.502,118.31400000000001,119.795,121.45100000000001,33.43217197924386,-1.066637038725574,-1.0090385639107622,119.795,123.52000229600773,116.06999770399227,1.5707142857142864,120.03088004252166,3.0643320363164723,volatile,0,0,0,1,0,0,0
2005-10-24,118.44,120.09,118.41,119.96,72380800,0.015491407771099697,118.67199999999998,118.45,119.71400000000001,121.389,45.48063127690098,-0.8994844091977825,-0.9871277329681664,119.71400000000001,123.3448351946248,116.08316480537522,1.577142857142858,120.03028630750029,3.063329928498468,volatile,0,0,1,0,0,0,0
2005-10-25,119.72,120.24,118.94,119.72,77057500,-0.002000666888962943,119.05199999999999,118.57900000000002,119.62249999999999,121.307,50.357426528991276,-0.7774191363860155,-0.9451860136517363,119.62249999999999,123.14926309024813,116.09573690975185,1.5457142857142858,120.02754367866379,3.0689566777749295,volatile,0,0,1,0,0,0,0
2005-10-26,119.57,120.54,119.19,119.37,82697900,-0.002923488138990904,118.97,118.76599999999999,119.50750000000001,121.2502,50.679456434852135,-0.7008447017171022,-0.8963177512648095,119.50750000000001,122.90061299391479,116.11438700608522,1.4928571428571433,120.02136481956697,3.075753671734089,volatile,0,0,1,0,0,0,0
2005-10-27,119.2,119.37,117.93,118.1,68294600,-0.01063918907598238,119.056,118.833,119.27950000000001,121.1682,44.35302916978308,-0.7341741936236303,-0.8638890397365737,119.27950000000001,122.38097316439679,116.17802683560323,1.53,120.0065693695061,3.105443071259532,volatile,0,0,0,1,0,0,0
2005-10-28,118.43,119.95,118.1,119.8,72959900,0.014394580863674955,119.38999999999999,118.946,119.11749999999999,121.12039999999999,54.26742532005691,-0.6163078503182078,-0.8143728018529006,119.11749999999999,121.68431555731276,116.55068444268723,1.5614285714285725,120.004883887901,3.1261416418767283,volatile,0,0,1,0,0,0,0
2005-10-31,120.29,121.3,120.13,120.13,80153200,0.0027545909849748806,119.424,119.048,118.994,121.0736,55.97749648382556,-0.4906141870411034,-0.7496210788905412,118.994,121.04019698593827,116.94780301406173,1.5921428571428575,120.00599544649722,3.090558271160278,volatile,0,0,1,0,0,0,0
